Event number,15,Run number,0,Subrun number,-1,Ring count,1
Detector type,Radius in m,Angle in rad,Height in m,x in m,y in m,z in m, Ring number 
LAPPD,1.26812,0.0240621,0.754146,1.26775,0.754146,0.0305107,1
LAPPD,1.27085,0.0698136,0.834737,1.26775,0.834737,0.0886506,1
LAPPD,1.2678,0.00890371,0.814629,1.26775,0.814629,0.011288,1
LAPPD,1.26797,0.0186507,0.861426,1.26775,0.861426,0.0236472,1
LAPPD,1.26776,0.00143995,0.85835,1.26775,0.85835,0.0018255,1
LAPPD,1.26775,-0.000739969,0.866191,1.26775,0.866191,-0.000938099,1
LAPPD,1.26832,0.0297491,0.874282,1.26775,0.874282,0.0377256,1
LAPPD,1.26803,-0.0208116,0.871358,1.26775,0.871358,-0.0263877,1
LAPPD,1.26796,-0.0180889,0.729021,1.26775,0.729021,-0.0229348,1
LAPPD,1.26888,-0.0420413,0.775339,1.26775,0.775339,-0.0533294,1
LAPPD,1.26803,-0.0208107,0.81752,1.26775,0.81752,-0.0263866,1
LAPPD,1.26782,0.00978231,0.877184,1.26775,0.877184,0.012402,1
LAPPD,1.26937,-0.0504426,0.795077,1.26775,0.795077,-0.0640031,1
LAPPD,1.26776,0.00209547,0.827129,1.26775,0.827129,0.00265654,1
LAPPD,1.26775,0.000388399,0.821936,1.26775,0.821936,0.000492395,1
LAPPD,1.2694,0.0509201,0.881022,1.26775,0.881022,0.06461,1
LAPPD,1.26807,0.0224866,0.855759,1.26775,0.855759,0.0285123,1
LAPPD,1.26824,-0.027805,0.826546,1.26775,0.826546,-0.035259,1
LAPPD,1.26886,0.0417993,0.741895,1.26775,0.741895,0.0530221,1
LAPPD,1.26896,0.0435453,0.726042,1.26775,0.726042,0.0552397,1
LAPPD,1.27143,0.0721499,0.6725,1.26813,0.6725,0.0916544,1
LAPPD,1.26818,0.0260202,0.876586,1.26775,0.876586,0.0329947,1
LAPPD,1.27764,-0.0897389,0.808936,1.2725,0.808936,-0.1145,1
LAPPD,1.26778,-0.00620661,0.78744,1.26775,0.78744,-0.00786855,1
LAPPD,1.26789,0.0146327,0.825268,1.26775,0.825268,0.018552,1
LAPPD,1.27143,-0.0760871,0.747529,1.26775,0.747529,-0.0966463,1
LAPPD,1.26873,-0.0391639,0.702607,1.26775,0.702607,-0.0496757,1
LAPPD,1.27198,0.0815234,0.809889,1.26775,0.809889,0.103581,1
LAPPD,1.27078,0.0690141,0.81979,1.26775,0.81979,0.0876321,1
LAPPD,1.27345,0.0164388,0.8925,1.27328,0.8925,0.020933,1
LAPPD,1.27064,0.067386,0.787304,1.26775,0.787304,0.0855585,1
LAPPD,1.28962,0.713027,-0.673099,0.97545,-0.673099,0.843575,1
LAPPD,1.26935,0.835541,-0.813569,0.85145,-0.813569,0.941425,1
LAPPD,1.2707,0.853469,-0.675347,0.835322,-0.675347,0.957554,1
LAPPD,1.26785,0.797513,-0.729293,0.885577,-0.729293,0.907298,1
LAPPD,1.26906,0.830697,-0.707901,0.855802,-0.707901,0.937073,1
LAPPD,1.26787,0.798734,-0.719042,0.884483,-0.719042,0.908393,1
LAPPD,1.27229,0.869898,-0.755633,0.820509,-0.755633,0.972367,1
LAPPD,1.28141,0.695924,-0.765035,0.983432,-0.765035,0.821504,1
LAPPD,1.26869,0.823735,-0.821995,0.862054,-0.821995,0.930821,1
LAPPD,1.27092,0.856022,-0.829776,0.833022,-0.829776,0.959853,1
LAPPD,1.27209,0.868004,-0.810231,0.822218,-0.810231,0.970657,1
LAPPD,1.26945,0.733747,-0.795906,0.942781,-0.795906,0.850095,1
LAPPD,1.27036,0.849423,-0.695056,0.838965,-0.695056,0.95391,1
LAPPD,1.26967,0.730441,-0.81626,0.945753,-0.81626,0.847123,1
LAPPD,1.26785,0.772954,-0.770485,0.907594,-0.770485,0.885281,1
LAPPD,1.27051,0.719531,-0.848148,0.955569,-0.848148,0.837306,1
LAPPD,1.26835,0.754842,-0.841901,0.923838,-0.841901,0.869038,1
LAPPD,1.26798,0.766624,-0.733764,0.913269,-0.733764,0.879606,1
LAPPD,1.269,0.741089,-0.821943,0.936184,-0.821943,0.856692,1
LAPPD,1.26797,0.804052,-0.779682,0.879714,-0.779682,0.913161,1
LAPPD,1.26813,0.761123,-0.769283,0.918203,-0.769283,0.874672,1
LAPPD,1.27634,0.72374,-0.8925,0.956406,-0.8925,0.845182,1
LAPPD,1.26871,0.746659,-0.827194,0.931183,-0.827194,0.861693,1
LAPPD,1.27074,0.853993,-0.711467,0.83485,-0.711467,0.958026,1
LAPPD,1.26788,0.799505,-0.867315,0.883791,-0.867315,0.909085,1
LAPPD,1.26776,0.781321,-0.789464,0.900092,-0.789464,0.892783,1
LAPPD,1.26839,0.753766,-0.835919,0.924804,-0.835919,0.868072,1
LAPPD,1.26777,0.779882,-0.852156,0.901383,-0.852156,0.891493,1
LAPPD,1.27118,0.858826,-0.825878,0.830496,-0.825878,0.96238,1
LAPPD,1.26824,0.757744,-0.849845,0.921235,-0.849845,0.871641,1
LAPPD,1.26809,0.80857,-0.784281,0.875662,-0.784281,0.917214,1
LAPPD,1.27133,0.710376,-0.785167,0.963816,-0.785167,0.829059,1
LAPPD,1.26796,0.803489,-0.708936,0.880219,-0.708936,0.912657,1
LAPPD,1.27035,0.849379,-0.795632,0.839004,-0.795632,0.953871,1
LAPPD,1.26777,0.779763,-0.683805,0.901489,-0.683805,0.891386,1
LAPPD,1.26795,0.767825,-0.702906,0.912192,-0.702906,0.880683,1
LAPPD,1.26902,0.829984,-0.807426,0.856442,-0.807426,0.936433,1
LAPPD,1.26972,0.841013,-0.0173317,0.846531,-0.0173317,0.946344,1
LAPPD,1.26803,0.806339,0.0923347,0.877663,0.0923347,0.915213,1
LAPPD,1.26999,0.726022,-0.0363349,0.949727,-0.0363349,0.843148,1
LAPPD,1.26797,0.803996,-0.0920663,0.879764,-0.0920663,0.913112,1
LAPPD,1.27696,0.843939,0.11,0.848573,0.11,0.954231,1
LAPPD,1.26815,0.810365,-0.0143267,0.874052,-0.0143267,0.918824,1
LAPPD,1.28631,0.775517,0.102396,0.9185,0.102396,0.900526,1
LAPPD,1.26812,0.761362,0.0573503,0.917989,0.0573503,0.874887,1
LAPPD,1.26869,0.823847,0.0774642,0.861954,0.0774642,0.930922,1
LAPPD,1.2678,0.777062,0.0584984,0.903911,0.0584984,0.888965,1
LAPPD,1.26807,0.762955,-0.0974691,0.91656,-0.0974691,0.876316,1
LAPPD,1.26955,0.838566,0.845269,0.848731,0.845269,0.944144,1
LAPPD,1.27173,0.706296,0.733337,0.967496,0.733337,0.825379,1
LAPPD,1.26802,0.80584,0.82026,0.878111,0.82026,0.914765,1
LAPPD,1.27307,0.695336,0.821824,0.977512,0.821824,0.815584,1
LAPPD,1.26802,0.765104,0.843421,0.914633,0.843421,0.878243,1
LAPPD,1.26915,0.832325,0.744341,0.85434,0.744341,0.938536,1
LAPPD,1.26857,0.821207,0.743892,0.864324,0.743892,0.928551,1
LAPPD,1.27031,0.721927,0.738733,0.953412,0.738733,0.839463,1
LAPPD,1.27003,0.725548,0.877431,0.950154,0.877431,0.842722,1
LAPPD,1.26802,0.80579,0.747735,0.878155,0.747735,0.91472,1
LAPPD,1.26931,0.735808,0.883,0.940928,0.883,0.851947,1
LAPPD,1.26776,0.789396,0.715247,0.892854,0.715247,0.900022,1
LAPPD,1.26776,0.786854,0.692813,0.895133,0.692813,0.897743,1
LAPPD,1.26825,0.757433,0.814718,0.921514,0.814718,0.871362,1
LAPPD,1.26991,0.727166,0.86718,0.948698,0.86718,0.844178,1
LAPPD,1.26788,0.771333,0.737002,0.909047,0.737002,0.883828,1
LAPPD,1.26889,0.743126,0.843353,0.934355,0.843353,0.858521,1
LAPPD,1.28823,0.729821,0.888928,0.960113,0.888928,0.858913,1
LAPPD,1.26996,0.726387,0.87722,0.949399,0.87722,0.843476,1
LAPPD,1.27069,0.717404,0.875819,0.957485,0.875819,0.835391,1
LAPPD,1.26907,0.73985,0.878665,0.937297,0.878665,0.855578,1
LAPPD,1.27019,0.723509,0.842232,0.951989,0.842232,0.840887,1
LAPPD,1.27003,0.725556,0.852869,0.950146,0.852869,0.842729,1
LAPPD,1.27651,0.69558,0.804354,0.979955,0.804354,0.818028,1
LAPPD,1.26897,0.741644,0.819817,0.935686,0.819817,0.857189,1
LAPPD,1.26776,0.78646,0.810451,0.895485,0.810451,0.89739,1
LAPPD,1.27113,0.712451,0.695201,0.961946,0.695201,0.830929,1
LAPPD,1.26931,0.735858,0.836485,0.940883,0.836485,0.851992,1
LAPPD,1.26777,0.779699,0.793861,0.901546,0.793861,0.891329,1
LAPPD,1.26838,1.53947,-0.777546,0.0397222,-0.777546,1.26775,0
LAPPD,1.26834,1.5405,-0.807859,0.038425,-0.807859,1.26775,0
LAPPD,1.26818,1.54498,-0.6992,0.0327408,-0.6992,1.26775,0
LAPPD,1.26831,1.54116,-0.836959,0.0375852,-0.836959,1.26775,0
LAPPD,1.26817,1.54524,-0.761551,0.0324105,-0.761551,1.26775,0
LAPPD,1.26996,1.5118,-0.8298,0.0748847,-0.8298,1.26775,0
LAPPD,1.26932,1.52112,-0.750466,0.0630263,-0.750466,1.26775,0
LAPPD,1.27834,1.49484,-0.6725,0.0970067,-0.6725,1.27465,0
LAPPD,1.27208,1.5003,-0.6725,0.0896048,-0.6725,1.26892,0
LAPPD,1.26998,1.51158,-0.672658,0.0751626,-0.672658,1.26775,0
LAPPD,1.27012,1.50981,-0.692226,0.0774139,-0.692226,1.26775,0
LAPPD,1.27109,1.49834,-0.710922,0.0920173,-0.710922,1.26775,0
LAPPD,1.26842,1.5383,-0.761075,0.0412123,-0.761075,1.26775,0
LAPPD,1.2678,1.56261,-0.807373,0.0103732,-0.807373,1.26775,0
LAPPD,1.26892,1.61358,-0.688116,-0.0542765,-0.688116,1.26775,0
LAPPD,1.27024,1.50829,-0.853764,0.0793486,-0.853764,1.26775,0
LAPPD,1.26872,1.60973,-0.751765,-0.0493775,-0.751765,1.26775,0
LAPPD,1.26794,1.5881,-0.801552,-0.0219442,-0.801552,1.26775,0
LAPPD,1.26811,1.59456,-0.815735,-0.0301349,-0.815735,1.26775,0
LAPPD,1.27055,1.50446,-0.793763,0.0842257,-0.793763,1.26775,0
LAPPD,1.26844,1.53799,-0.868935,0.0415996,-0.868935,1.26775,0
LAPPD,1.27085,1.50101,-0.716798,0.0886202,-0.716798,1.26775,0
LAPPD,1.26839,1.6025,-0.703352,-0.0402095,-0.703352,1.26775,0
LAPPD,1.27932,1.60298,-0.6725,-0.0411713,-0.6725,1.27866,0
LAPPD,1.27065,1.50331,-0.70833,0.0856809,-0.70833,1.26775,0
LAPPD,1.28772,1.61871,-0.680962,-0.0616714,-0.680962,1.28625,0
LAPPD,1.27059,1.63766,-0.839277,-0.0848941,-0.839277,1.26775,0
LAPPD,1.27068,1.63866,-0.0252396,-0.0861644,-0.0252396,1.26775,0
LAPPD,1.26872,1.5317,0.0648909,0.0495897,0.0648909,1.26775,0
LAPPD,1.2702,1.63284,-0.0711959,-0.0787602,-0.0711959,1.26775,0
LAPPD,1.26854,1.60605,0.0353171,-0.0447065,0.0353171,1.26775,0
LAPPD,1.26945,1.51911,0.0860601,0.0655785,0.0860601,1.26775,0
LAPPD,1.27021,1.63297,-0.0414071,-0.0789261,-0.0414071,1.26775,0
LAPPD,1.26999,1.63017,0.0859338,-0.0753573,0.0859338,1.26775,0
LAPPD,1.27105,1.64285,-0.0252386,-0.091501,-0.0252386,1.26775,0
LAPPD,1.27088,1.6409,-0.0699355,-0.0890224,-0.0699355,1.26775,0
LAPPD,1.26801,1.55056,-0.0223422,0.0256616,-0.0223422,1.26775,0
LAPPD,1.271,1.49931,-0.0251874,0.0907837,-0.0251874,1.26775,0
LAPPD,1.27168,1.64939,0.0167975,-0.0998409,0.0167975,1.26775,0
LAPPD,1.27164,1.64896,-0.103848,-0.099296,-0.103848,1.26775,0
LAPPD,1.26799,1.58997,-0.0605691,-0.0243121,-0.0605691,1.26775,0
LAPPD,1.26781,1.56183,-0.0833554,0.011365,-0.0833554,1.26775,0
LAPPD,1.26869,1.60925,0.0668681,-0.0487677,0.0668681,1.26775,0
LAPPD,1.26846,1.53745,0.818715,0.0422879,0.818715,1.26775,0
LAPPD,1.28987,1.4958,0.673672,0.0966438,0.673672,1.28625,1
LAPPD,1.26776,1.56963,0.873146,0.00147535,0.873146,1.26775,0
LAPPD,1.26813,1.54639,0.881918,0.0309512,0.881918,1.26775,0
LAPPD,1.271,1.49927,0.693561,0.0908295,0.693561,1.26775,1
LAPPD,1.27118,1.49735,0.705336,0.0932844,0.705336,1.26775,1
LAPPD,1.26964,1.51629,0.867071,0.0691741,0.867071,1.26775,1
LAPPD,1.26799,1.55164,0.870733,0.02429,0.870733,1.26775,0
LAPPD,1.27125,1.49659,0.783058,0.0942484,0.783058,1.26775,1
LAPPD,1.26896,1.52728,0.723664,0.0552062,0.723664,1.26775,1
LAPPD,1.2717,1.49196,0.788106,0.100155,0.788106,1.26775,1
LAPPD,1.2699,1.51272,0.817518,0.0737156,0.817518,1.26775,1
LAPPD,1.27015,1.63221,0.690465,-0.0779576,0.690465,1.26775,0
LAPPD,1.26795,1.5532,0.713507,0.0223053,0.713507,1.26775,0
LAPPD,1.26792,1.58682,0.749694,-0.0203214,0.749694,1.26775,0
LAPPD,1.27233,1.65561,0.770341,-0.107776,0.770341,1.26775,0
LAPPD,1.26788,1.58472,0.777067,-0.0176514,0.777067,1.26775,0
LAPPD,1.26824,1.5984,0.75158,-0.0350089,0.75158,1.26775,0
LAPPD,1.26943,1.62221,0.708884,-0.0652387,0.708884,1.26775,0
LAPPD,1.27224,1.55142,0.8925,0.0246502,0.8925,1.27201,0
LAPPD,1.27865,1.66046,0.886659,-0.1145,0.886659,1.27351,0
LAPPD,1.27024,1.50824,0.732059,0.0794091,0.732059,1.26775,1
LAPPD,1.26794,1.55348,0.776887,0.0219511,0.776887,1.26775,0
LAPPD,1.27055,2.42254,-0.741076,-0.956003,-0.741076,0.836872,0
LAPPD,1.2724,2.44168,-0.732617,-0.973257,-0.732617,0.819619,0
LAPPD,1.27008,2.41671,-0.830185,-0.95075,-0.830185,0.842125,0
LAPPD,1.27138,2.43175,-0.789748,-0.964302,-0.789748,0.828574,0
LAPPD,1.26787,2.34297,-0.774303,-0.884582,-0.774303,0.908293,0
LAPPD,1.27767,2.26646,-0.778691,-0.818853,-0.778691,0.98078,0
LAPPD,1.2808,2.44571,-0.826579,-0.982999,-0.826579,0.821072,0
LAPPD,1.27067,2.42394,-0.865818,-0.957264,-0.865818,0.835611,0
LAPPD,1.26797,2.37478,-0.786242,-0.913103,-0.786242,0.879773,0
LAPPD,1.27174,2.43543,-0.717346,-0.967613,-0.717346,0.825262,0
LAPPD,1.26963,2.41052,-0.713572,-0.945185,-0.713572,0.847691,0
LAPPD,1.26995,2.41497,-0.71435,-0.949186,-0.71435,0.843689,0
LAPPD,1.26838,2.38751,-0.703146,-0.924516,-0.703146,0.868359,0
LAPPD,1.26865,2.39376,-0.721978,-0.930128,-0.721978,0.862747,0
LAPPD,1.2678,2.36478,-0.853803,-0.904133,-0.853803,0.888742,0
LAPPD,1.27006,2.29591,-0.802128,-0.842333,-0.802128,0.950542,0
LAPPD,1.26974,2.41212,-0.801382,-0.946626,-0.801382,0.846249,0
LAPPD,1.26781,2.36556,-0.803571,-0.904837,-0.803571,0.888038,0
LAPPD,1.2681,2.37965,-0.783142,-0.91747,-0.783142,0.875405,0
LAPPD,1.26853,2.39114,-0.788107,-0.927773,-0.788107,0.865103,0
LAPPD,1.27017,2.2945,-0.783511,-0.841065,-0.783511,0.951811,0
LAPPD,1.28364,2.29218,-0.8925,-0.847745,-0.8925,0.963875,0
LAPPD,1.26918,2.40359,-0.765591,-0.938958,-0.765591,0.853917,0
LAPPD,1.27056,2.28978,-0.684119,-0.836811,-0.684119,0.956065,0
LAPPD,1.26894,2.3129,-0.721716,-0.857604,-0.721716,0.935272,0
LAPPD,1.26884,2.31485,-0.725364,-0.859355,-0.725364,0.933521,0
LAPPD,1.27659,2.40066,-0.6725,-0.941917,-0.6725,0.861667,0
LAPPD,1.26823,2.32881,-0.803453,-0.871885,-0.803453,0.920991,0
LAPPD,1.27053,2.42227,-0.748224,-0.95576,-0.748224,0.837116,0
LAPPD,1.26989,2.29824,-0.72995,-0.844428,-0.72995,0.948447,0
LAPPD,1.26779,2.34835,-0.838736,-0.889403,-0.838736,0.903472,0
LAPPD,1.26922,2.30811,-0.849945,-0.853301,-0.849945,0.939574,0
LAPPD,1.27013,2.41738,0.052174,-0.951358,0.052174,0.841517,0
LAPPD,1.26786,2.34357,-0.0148513,-0.885116,-0.0148513,0.90776,0
LAPPD,1.2686,2.39282,-0.0774072,-0.929282,-0.0774072,0.863594,0
LAPPD,1.27152,2.27917,-0.0420578,-0.827256,-0.0420578,0.96562,0
LAPPD,1.26946,2.40802,0.0610371,-0.942937,0.0610371,0.849938,0
LAPPD,1.2718,2.43596,0.0626178,-0.968096,0.0626178,0.824779,0
LAPPD,1.26871,2.39503,-0.0421463,-0.931273,-0.0421463,0.861602,0
LAPPD,1.26969,2.30101,-0.00674194,-0.846921,-0.00674194,0.945955,0
LAPPD,1.27762,2.33974,-0.11,-0.888428,-0.11,0.918148,0
LAPPD,1.26984,2.41357,-0.0767974,-0.94793,-0.0767974,0.844945,0
LAPPD,1.26915,2.30928,-0.0768092,-0.85435,-0.0768092,0.938525,0
LAPPD,1.27258,2.31596,-0.11,-0.862934,-0.11,0.935316,0
LAPPD,1.26833,2.38633,-0.0655096,-0.923456,-0.0655096,0.869419,0
LAPPD,1.26787,2.34278,-0.0636287,-0.884412,-0.0636287,0.908464,0
LAPPD,1.26809,2.3792,0.885843,-0.917067,0.885843,0.875808,0
LAPPD,1.27146,2.43255,0.827935,-0.965022,0.827935,0.827854,0
LAPPD,1.26926,2.40487,0.804811,-0.940103,0.804811,0.852772,0
LAPPD,1.26805,2.37793,0.809822,-0.915927,0.809822,0.876948,0
LAPPD,1.27035,2.42008,0.699695,-0.953786,0.699695,0.839089,0
LAPPD,1.27278,2.26733,0.800181,-0.816564,0.800181,0.976311,0
LAPPD,1.27243,2.27048,0.746413,-0.819412,0.746413,0.973463,0
LAPPD,1.27137,2.28071,0.885615,-0.828645,0.885615,0.96423,0
LAPPD,1.27092,2.28561,0.724984,-0.833062,0.724984,0.959814,0
LAPPD,1.29079,2.44013,0.701916,-0.986031,0.701916,0.832995,0
LAPPD,1.2678,2.36456,0.746821,-0.903938,0.746821,0.888937,0
LAPPD,1.26979,2.41276,0.892423,-0.947203,0.892423,0.845673,0
LAPPD,1.26776,2.35238,0.769447,-0.893018,0.769447,0.899857,0
LAPPD,1.26897,2.31235,0.716321,-0.857105,0.716321,0.93577,0
LAPPD,1.26796,2.37418,0.86829,-0.912558,0.86829,0.880317,0
LAPPD,1.26846,2.32273,0.871301,-0.866431,0.871301,0.926444,0
LAPPD,1.26776,2.35419,0.892355,-0.894644,0.892355,0.898231,0
LAPPD,1.26778,2.36303,0.809799,-0.902568,0.809799,0.890308,0
LAPPD,1.27113,2.42906,0.838964,-0.961869,0.838964,0.831007,0
LAPPD,1.26832,2.38618,0.722014,-0.923323,0.722014,0.869553,0
LAPPD,1.26794,2.33931,0.787341,-0.881297,0.787341,0.911578,0
LAPPD,1.27205,3.05938,-0.676716,-1.26775,-0.676716,0.104465,0
LAPPD,1.28176,3.09996,-0.6725,-1.28065,-0.6725,0.0533455,0
LAPPD,1.2717,-3.0628,-0.75326,-1.26775,-0.75326,-0.100092,0
LAPPD,1.26831,-3.11188,-0.849165,-1.26775,-0.849165,-0.0376814,0
LAPPD,1.26934,-3.09161,-0.812388,-1.26775,-0.812388,-0.0634131,0
LAPPD,1.27143,-3.06549,-0.741828,-1.26775,-0.741828,-0.0966663,0
LAPPD,1.26981,-3.0847,-0.740292,-1.26775,-0.740292,-0.0722036,0
LAPPD,1.27143,-3.06554,-0.76963,-1.26775,-0.76963,-0.0966071,0
LAPPD,1.27,-3.08217,-0.778344,-1.26775,-0.778344,-0.0754258,0
LAPPD,1.26928,3.11211,-0.8925,-1.26873,-0.8925,0.0374157,0
LAPPD,1.27121,3.06784,-0.820464,-1.26775,-0.820464,0.0936664,0
LAPPD,1.26919,3.09403,-0.731294,-1.26775,-0.731294,0.0603375,0
LAPPD,1.27016,3.08004,-0.823938,-1.26775,-0.823938,0.0781326,0
LAPPD,1.26894,3.09837,-0.729586,-1.26775,-0.729586,0.0548266,0
LAPPD,1.27014,3.08026,-0.78896,-1.26775,-0.78896,0.0778552,0
LAPPD,1.29122,3.05381,-0.688859,-1.28625,-0.688859,0.113202,0
LAPPD,1.27077,-3.07267,-0.686597,-1.26775,-0.686597,-0.0875107,0
LAPPD,1.27122,3.06769,-0.0793621,-1.26775,-0.0793621,0.0938569,0
LAPPD,1.27037,-3.07738,0.029462,-1.26775,0.029462,-0.0815219,0
LAPPD,1.27259,-3.05439,0.0818071,-1.26775,0.0818071,-0.110826,0
LAPPD,1.28038,-3.05205,0.0884811,-1.27525,0.0884811,-0.1145,0
LAPPD,1.27495,-3.05166,-0.0449762,-1.2698,-0.0449762,-0.1145,0
LAPPD,1.27242,-3.05595,-0.023763,-1.26775,-0.023763,-0.10884,0
LAPPD,1.26967,-3.08668,0.0527782,-1.26775,0.0527782,-0.0696832,0
LAPPD,1.26848,-3.10773,0.00609349,-1.26775,0.00609349,-0.0429464,0
LAPPD,1.26823,-3.11407,0.00807831,-1.26775,0.00807831,-0.0348975,0
LAPPD,1.27858,-3.05192,0.042094,-1.27344,0.042094,-0.1145,0
LAPPD,1.26927,-3.09264,-0.0986122,-1.26775,-0.0986122,-0.062108,0
LAPPD,1.27376,-3.05158,-0.0111268,-1.2686,-0.0111268,-0.1145,0
LAPPD,1.27303,-3.05153,0.0260243,-1.26787,0.0260243,-0.1145,0
LAPPD,1.26947,-3.08957,-0.0267414,-1.26775,-0.0267414,-0.066015,0
LAPPD,1.2689,-3.09917,0.0639968,-1.26775,0.0639968,-0.0538126,0
LAPPD,1.27077,-3.07269,-0.0023299,-1.26775,-0.0023299,-0.0874964,0
LAPPD,1.26857,-3.10582,0.0650104,-1.26775,0.0650104,-0.0453671,0
LAPPD,1.28035,3.11414,0.11,-1.27987,0.11,0.0351448,0
LAPPD,1.26777,-3.13702,-0.0548475,-1.26775,-0.0548475,-0.00579841,0
LAPPD,1.27115,3.06853,0.0621197,-1.26775,0.0621197,0.0927846,0
LAPPD,1.27199,3.05998,0.0832052,-1.26775,0.0832052,0.103697,0
LAPPD,1.26996,3.08271,-0.00800087,-1.26775,-0.00800087,0.0747397,0
LAPPD,1.27019,3.07965,-0.10593,-1.26775,-0.10593,0.0786231,0
LAPPD,1.26777,-3.13642,0.693275,-1.26775,0.693275,-0.00655179,0
LAPPD,1.26843,-3.11991,0.6725,-1.26813,0.6725,-0.0274949,0
LAPPD,1.27151,-3.0647,0.720103,-1.26775,0.720103,-0.0976731,0
LAPPD,1.26997,-3.08247,0.836818,-1.26775,0.836818,-0.0750419,0
LAPPD,1.26798,3.12258,0.766413,-1.26775,0.766413,0.0241062,0
LAPPD,1.26907,-3.09604,0.751239,-1.26775,0.751239,-0.0577874,0
LAPPD,1.26957,3.0881,0.873139,-1.26775,0.873139,0.0678774,0
LAPPD,1.26891,3.09884,0.799773,-1.26775,0.799773,0.0542392,0
LAPPD,1.26876,3.10186,0.864728,-1.26775,0.864728,0.0503995,0
LAPPD,1.26776,-3.1394,0.74183,-1.26775,0.74183,-0.00277822,0
LAPPD,1.27169,3.06293,0.699092,-1.26775,0.699092,0.0999248,0
LAPPD,1.26776,-2.35241,-0.771129,-0.893048,-0.771129,-0.899828,0
LAPPD,1.27075,-2.42484,-0.800339,-0.958072,-0.800339,-0.834803,0
LAPPD,1.2694,-2.40707,-0.710298,-0.942087,-0.710298,-0.850788,0
LAPPD,1.26828,-2.3274,-0.698438,-0.870618,-0.698438,-0.922257,0
LAPPD,1.27021,-2.4184,-0.710542,-0.952277,-0.710542,-0.840599,0
LAPPD,1.26981,-2.41306,-0.719787,-0.947471,-0.719787,-0.845405,0
LAPPD,1.27016,-2.29468,-0.815608,-0.841228,-0.815608,-0.951647,0
LAPPD,1.27006,-2.29591,-0.725652,-0.842327,-0.725652,-0.950548,0
LAPPD,1.26792,-2.34013,-0.847201,-0.882033,-0.847201,-0.910843,0
LAPPD,1.26832,-2.38612,-0.712585,-0.923268,-0.712585,-0.869607,0
LAPPD,1.26863,-2.31902,-0.693301,-0.863099,-0.693301,-0.929777,0
LAPPD,1.27054,-2.28991,-0.837676,-0.836934,-0.837676,-0.955942,0
LAPPD,1.26841,-2.38844,-0.86141,-0.925352,-0.86141,-0.867524,0
LAPPD,1.2682,-2.38275,-0.77433,-0.920253,-0.77433,-0.872623,0
LAPPD,1.27099,-2.42758,-0.835644,-0.960544,-0.835644,-0.832332,0
LAPPD,1.26776,-2.35287,-0.82627,-0.893461,-0.82627,-0.899415,0
LAPPD,1.26899,-2.40035,-0.732399,-0.936042,-0.732399,-0.856833,0
LAPPD,1.27091,-2.28576,-0.719828,-0.833194,-0.719828,-0.959681,0
LAPPD,1.2683,-2.38565,-0.00367167,-0.922848,-0.00367167,-0.870027,0
LAPPD,1.26802,-2.33561,0.0189862,-0.877985,0.0189862,-0.91489,0
LAPPD,1.27104,-2.28423,-0.0815234,-0.831812,-0.0815234,-0.961064,0
LAPPD,1.26851,-2.39067,-0.0357706,-0.927357,-0.0357706,-0.865519,0
LAPPD,1.26775,-2.35638,0.079489,-0.896602,0.079489,-0.896274,0
LAPPD,1.26961,-2.41023,0.0783369,-0.944927,0.0783369,-0.847949,0
LAPPD,1.26877,-2.39625,-0.0444392,-0.932366,-0.0444392,-0.860509,0
LAPPD,1.26856,-2.39181,0.10915,-0.928374,0.10915,-0.864502,0
LAPPD,1.27027,-2.4191,-0.019677,-0.952901,-0.019677,-0.839974,0
LAPPD,1.26853,-2.39123,0.0762014,-0.927858,0.0762014,-0.865017,0
LAPPD,1.2695,-2.30371,0.870308,-0.849347,0.870308,-0.943528,0
LAPPD,1.27206,-2.43853,0.878196,-0.970418,0.878196,-0.822457,0
LAPPD,1.27806,-2.4459,0.864365,-0.981057,0.864365,-0.819129,0
LAPPD,1.26781,-2.36516,0.764544,-0.904474,0.764544,-0.888402,0
LAPPD,1.26776,-2.35736,0.69519,-0.897482,0.69519,-0.895394,0
LAPPD,1.26914,-2.4029,0.6947,-0.938338,0.6947,-0.854537,0
LAPPD,1.26805,-2.37792,0.766087,-0.915915,0.766087,-0.876961,0
LAPPD,1.27426,-2.43278,0.8925,-0.967334,0.8925,-0.82946,0
LAPPD,1.27127,-2.43061,0.800509,-0.963267,0.800509,-0.829608,0
LAPPD,1.26852,-2.32134,0.878669,-0.865184,0.878669,-0.927692,0
LAPPD,1.27033,-2.41991,0.786011,-0.953636,0.786011,-0.83924,0
LAPPD,1.26815,-2.33124,0.733894,-0.874061,0.733894,-0.918814,0
LAPPD,1.26878,-2.31604,0.828992,-0.860422,0.828992,-0.932453,0

Event number,1711,Run number,0,Subrun number,-1,Ring count,1
Detector type,Radius in m,Angle in rad,Height in m,x in m,y in m,z in m, Ring number 
PMT,1.09972,-1.32776,0.174067,0.264648,0.174067,-1.0674,0
PMT,1.09972,-1.02843,-0.681467,0.567633,-0.681467,-0.941902,1
PMT,1.19881,-1.04089,-0.2537,0.605947,-0.2537,-1.0344,1
PMT,1.09972,-1.02843,0.174067,0.567633,0.174067,-0.941902,1
PMT,1.19881,-1.04089,1.0296,0.605947,1.0296,-1.0344,0
PMT,1.19881,-0.52991,-1.10923,1.0344,-1.10923,-0.605947,1
