100,2152.22,13.28,0.166126,1.2988,0.256388,0.313137,0.326182,0.478475,0.445052,917.387,385
44,74.9725,55.4886,2.34779,2.05685,0.501548,-0.501011,-0.203007,0.678536,0.357483,1412.28,389
130,3472.48,14.2577,0.102918,0.952981,0.157001,0.122698,0.0505031,0.975078,0.0300769,1758.37,390
27,129.634,8.96296,0.610508,1.58127,0.3032,0.42934,0.4554,0.467066,0.487326,269.33,392
94,621.158,11.3883,0.653344,1.49215,0.290212,0.393953,0.402003,0.364248,0.535857,1769.17,394
80,792.67,15.975,0.184836,1.46832,0.37001,0.545682,0.597362,0.564524,0.561668,424.025,395
17,33.9555,66.6471,2.63783,2.42138,0.502293,-0.43711,-0.354087,0.762947,0.199432,911.233,396
49,104.553,13.5918,1.19065,1.38321,0.185133,0.0433131,-0.0135741,0.0769834,0.516622,1477.17,398
37,90.1082,10.1081,2.73205,2.27701,1.11825,-1.76479,-0.728684,0.758856,0.317081,629.528,399
115,1627.55,23.8391,0.305288,1.07638,0.177409,0.170989,0.108505,0.44965,0.165522,817.047,401
128,3313.47,13.332,0.162396,0.894696,0.129503,0.0912592,0.0303186,0.588276,0.0950054,1758.36,404
100,1522.66,33.815,0.247348,1.56181,0.30215,0.438314,0.52302,0.851293,0.836211,445.575,405
95,1109.54,33.4842,0.229961,1.50627,0.38682,0.635054,0.76673,0.891467,0.668157,373.113,407
127,4429.8,21.0118,0.0815331,0.619547,0.0874312,0.0418815,0.00141077,0.0648136,0.320299,1200.19,408
127,3218.88,13.0276,0.146244,0.999794,0.176784,0.148787,0.0636062,0.691493,0.19757,1682.87,409
96,1061.83,15.5729,0.290244,1.29373,0.261171,0.347158,0.378623,0.166737,0.955651,1521.19,412
93,663.376,11.6989,0.516554,1.03481,0.119831,0.0789389,0.0490266,0.127789,0.341586,635.536,416
61,320.665,12.7049,0.709526,1.20357,0.250289,0.0936193,-0.022792,0.0536088,0.527839,1347.66,419
115,2171.61,22,0.116342,0.743878,0.0759425,0.046562,0.0173019,0.0562005,0.121148,1815.52,420
133,2842.1,12.2519,0.138346,1.0995,0.2528,0.238358,0.0828624,0.797088,0.265108,921.139,425
87,666.442,23.7759,0.56397,1.08931,0.16552,0.110606,0.0349985,0.32244,0.135652,585.765,426
124,2858.68,12.7097,0.242342,1.09272,0.177389,0.16861,0.122434,0.235277,0.552723,976.134,431
119,809.565,15.3866,0.559819,0.970097,0.135754,0.0734514,0.0228298,0.194256,0.120652,1558.99,432
84,488.854,20.5417,0.88724,1.71183,0.53318,0.345519,0.0309714,0.519186,0.635307,1086.46,437
94,462.142,30.5957,0.743269,1.50169,0.269418,0.301621,0.272997,0.664394,0.340588,1010.05,438
87,750.454,9.66667,0.576535,1.41958,0.243842,0.23042,0.188058,0.767674,0.42904,488.755,440
16,21.6646,43.3125,1.54937,1.83933,0.590032,0.181873,-0.457482,0.606513,0.186161,577.515,442
98,853.2,12.5102,0.488611,1.18633,0.17082,0.143338,0.0914796,0.948166,0.0796443,1600.46,443
132,3532.55,22.5682,0.241361,0.831078,0.0953189,0.0568319,0.0181381,0.197206,0.253043,1132.6,444
91,688.811,10.2857,0.177822,1.79454,1.09084,2.02357,0.555188,0.755929,0.7374,1188.38,445
99,672.618,10.5404,0.595313,1.68563,0.537796,0.800231,0.560896,0.895577,0.562797,1463.68,446
83,322.257,10.1988,1.80386,1.92022,0.861986,-0.738299,-0.951569,0.864074,0.619128,1845.88,447
24,42.7254,135.688,1.36674,1.51269,0.36723,-0.0460283,-0.175678,0.162415,0.235362,339.608,449
80,454.821,15.2812,0.792108,1.78084,0.507305,0.541921,0.200051,0.9545,0.594557,528.742,450
28,68.976,20.2857,1.18659,1.70451,0.453316,0.301407,-0.15149,0.874845,0.200606,299.254,452
44,177.096,26.6591,0.800071,1.44973,0.340297,0.330457,0.150474,0.721276,0.158823,489.937,453
55,147.699,19.3818,1.24817,1.45703,0.348573,-0.0497512,-0.163746,0.201924,0.255159,1837.86,454
69,300.037,15.1232,1.27729,1.79873,0.379061,0.0580099,-0.110938,0.656666,0.482471,1628.2,455
42,184.504,85.6071,0.880702,1.86016,0.624122,0.551503,-0.0670912,0.403314,0.594267,645.631,457
132,3111.29,12.7159,0.0461124,1.11124,0.350251,0.378374,0.148468,0.83281,0.371721,1237.64,461
62,397.599,40,0.890841,1.75993,0.363906,0.228555,0.132458,0.614535,0.368988,1624.98,465
101,1738.1,32.0693,0.413974,1.63142,0.250709,0.372389,0.499046,0.900942,0.346325,1767.32,467
68,229.382,17.2941,1.33227,1.68764,0.354556,-0.000651709,-0.119327,0.764749,0.375406,1591.36,469
33,82.2325,37.0606,2.63259,2.18593,0.436207,-0.376834,-0.221536,0.445341,0.331094,371.501,470
98,822.591,9.62245,0.801504,1.72154,0.377827,0.401421,0.191764,0.601407,0.516247,1743.46,475
95,740.897,11.6684,0.59759,1.30569,0.20744,0.190086,0.143424,0.274814,0.423652,1316.89,477
49,104.861,36.949,1.99401,1.96665,0.343168,-0.213804,-0.0413542,0.252642,0.359728,1373.79,482
78,676.858,12.5577,0.615511,1.36458,0.198766,0.164657,0.107798,0.448519,0.189906,504.392,484
108,1159.16,14.9815,0.459869,0.991984,0.0982113,0.0747689,0.0530897,0.0836557,0.560908,735.418,486
75,901.758,12.2533,0.404109,1.47454,0.256574,0.40297,0.569296,0.584519,0.410823,469.78,487
110,1516.23,20.0773,0.336508,1.44787,0.333716,0.470169,0.478598,0.819058,0.569514,1145.89,489
134,6109.26,15.4067,0.0540406,0.565193,0.0891832,0.0392816,-0.00430199,0.0606395,0.141932,1443.35,490
93,544.142,94.7903,0.954192,1.77122,0.505938,0.515857,0.0799416,0.404785,0.762012,381.59,494
111,1747.92,12.4324,0.351805,1.30575,0.176079,0.208996,0.264841,0.677421,0.225236,1426.61,495
116,2670.56,13.8448,0.219618,1.18905,0.143045,0.155644,0.150827,0.943275,0.1051,1832.77,496
72,401.884,10,0.753293,1.65829,0.427671,0.439879,0.326716,0.472373,0.535279,599.378,497
113,1423.97,12.2168,0.191624,1.53399,0.418747,0.601008,0.550797,0.762986,0.857559,1113.02,498
114,1260.29,12.6798,0.440068,0.915459,0.110833,0.0635936,0.027461,0.137955,0.237928,815.158,499
122,2630.68,15.1434,0.0960305,1.1166,0.274007,0.257417,0.0827252,0.467357,0.3895,1032.87,501
129,3001.72,14.5775,0.169753,1.00703,0.150225,0.144311,0.107163,0.754915,0.0779273,1369.37,503
41,164.145,46.3537,0.803269,1.74164,0.364321,0.364978,0.206438,0.306544,0.765329,703.158,509
103,1372.55,191.85,0.200778,1.20953,0.363065,0.431251,0.220747,0.737283,0.243041,417.103,510
56,455.177,15.0089,0.190589,0.985788,0.151669,0.155701,0.11535,0.0717221,0.381591,1836.46,511
79,353.473,20.1962,0.996497,1.36114,0.215011,0.064481,-0.0378426,0.186571,0.243289,1951.43,512
18,59.2807,25.1111,1.76963,1.78467,0.967606,-1.2102,-1.20006,0.25928,0.578551,282.394,515
105,1026.83,12.5952,0.46585,1.42666,0.292273,0.366724,0.317153,0.600419,0.465571,1070.18,516
121,3560.01,13.2521,0.0171997,0.97982,0.251585,0.197958,-0.00249992,0.63372,0.195188,928.59,517
83,1940.84,11.3373,0.204396,1.33637,0.120156,0.143836,0.208425,0.946788,0.162545,573.15,518
71,229.309,45.9789,1.57696,1.77029,0.812827,-0.575661,-0.68457,0.838061,0.393069,1982.85,519
52,283.659,34.2981,1.05568,1.8274,0.585429,0.284921,-0.220397,0.411768,0.660498,1268.7,520
39,76.911,9.25641,1.46382,1.81467,0.334056,0.142241,-0.0513812,0.528452,0.277512,550.101,523
120,2392.85,13.2458,0.159225,0.982381,0.124136,0.140314,0.152123,0.461329,0.0911713,1007.19,525
105,2182.65,12.2476,0.0988604,1.6094,0.511567,0.805224,0.803471,0.770528,0.70602,1894.5,526
74,414.76,16.1486,0.880177,1.81989,0.501063,0.41019,0.167014,0.94618,0.457927,1301.57,527
76,1446.83,11.6776,0.245521,1.45538,0.1985,0.229413,0.228031,0.732528,0.33779,510.659,529
96,1327.68,32.1094,0.421383,1.28203,0.182242,0.174319,0.156921,0.933244,0.222548,1589.49,531
